"short_name","website","asn","peering_policy","ipv4_address","ipv6_address","mac_addresses","site_name","port_ref","port_type_desc","port_speed","service_type","multicast","network","membership_type"
"VeriSign Netherlands BV","http://www.verisign.com","7342","Open","195.66.225.46","2001:7f8:4::1cae:1","b0a8.6e79.afc2","Telehouse North","edge3-thn xe-5/3/2","10G","10000","Regular","No","London Juniper","full"
"Verizon Business","http://www.verizonbusiness.com/wholesale/","702","Restrictive","195.66.224.16","2001:7f8:4::2be:1","0013.7fcd.6232","Telehouse North","edge3-thn xe-2/1/0","10G","10000","Regular","No","London Juniper","full"
"Verizon Business","http://www.verizonbusiness.com/wholesale/","702","Restrictive","195.66.225.4","2001:7f8:4::2be:2","8071.1f7b.d07b","Telehouse North","edge3-thn xe-3/2/1","10G","10000","Regular","No","London Juniper","full"
"Verizon Business","http://www.verizonbusiness.com/wholesale/","702","Restrictive","195.66.236.16","2001:7f8:4:1::2be:1","0013.8044.d032","Telecity London 1 (Bonnington House)","switch37 10","10G","10000","Regular","No","London Extreme","full"
"Versatel Nord GmbH","http://www.versatel.de/","8881","Selective","195.66.224.245","2001:7f8:4::22b1:1","9ccc.83c2.b7c2","Telehouse North","edge5-thn et-7/1/0","100G","100000","Regular","No","London Juniper","full"
"Viatel Ireland Limited","","31122","Open","195.66.225.149","2001:7f8:4::7992:1","e4c7.2250.379b","Telehouse North","edge1-thn xe-5/1/3","10G","10000","Regular","No","London Juniper","full"
"Viatel Ireland Limited","","No IP (Reseller Port)","No data","","","","Telehouse North","edge1-thn xe-5/2/0","10G","10000","Reseller","No","London Juniper","full"
"Viatel Ireland Limited","","31122","Open","195.66.237.149","2001:7f8:4:1::7992:1","e4c7.2250.3786","Telehouse North","switch33 20","1000","1000","Regular","No","London Extreme","full"
"Vibe Communications Ltd","http://www.vibecommunications.co.nz","45177","Open","195.66.226.119","2001:7f8:4::b079:1","0024.dccc.7ae8","Telehouse East","edge1-the ge-8/1/4","1000","1000","Regular","No","London Juniper","full"
"Vidscale Inc.","http://www.vidscale.com/","47254","Selective","195.66.227.95","","c8e7.f065.e2fb","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-10/3/0","10G","10000","Regular","No","London Juniper","full"
"Vidscale Inc.","http://www.vidscale.com/","47254","Selective","195.66.227.94","","7ce2.cab6.19ef","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-10/2/2","10G","10000","Regular","No","London Juniper","full"
"Viewqwest","http://www.viewqwest.com/","18106","Open","195.66.226.82","2001:7f8:4::46ba:1","0012.c080.1d8e","Telehouse East","edge1-the ge-8/0/0","1000","1000","Regular","No","London Juniper","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.225.103","","40a6.7737.8fc3","Telehouse West","edge5-thw et-3/0/2","100G","100000","Regular","No","London Juniper","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.224.22","","44f4.7793.6a01","Telecity London 1 (Bonnington House)","edge1-tcm et-2/1/0","100G","100000","Regular","No","London Juniper","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.225.103","","40a6.7737.8fc3","Telehouse West","edge5-thw et-3/1/2","100G","100000","Regular","No","London Juniper","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.224.23","","544b.8ceb.57c3","Digital Realty Sovereign House","edge2-rbs et-9/3/0","100G","100000","Regular","No","London Juniper","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.244.33","","88e0.f3cf.019c","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/16","10G","10000","Regular","No","IXManchester","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.237.103","","f01c.2d7a.d8c2","Equinix LD4/LD5 (Slough)","switch52 8/1","100G","100000","Regular","No","London Extreme","full"
"Virgin Media Limited","http://www.virginmedia.com/","5089","Restrictive","195.66.236.23","","40a6.7737.47c1","Digital Realty Sovereign House","switch67 8/1","100G","100000","Regular","No","London Extreme","full"
"Virginia Skywire","http://vaskywire.com//","19919","Open","206.55.196.15","","6c3b.6be3.9edc","EvoSwitch Manassas, VA","edge1-evm.nva1 VLAN: 801","ConneXions","1000","ConneXions","No","LINX NoVA","full"
"Virtual1","http://www.virtual1.co.uk/","47474","Open","195.66.236.109","2001:7f8:4:1::b972:1","f4b5.2ffb.27c0","Telecity Harbour exchange 8 - 9","switch64 3/40","10G","10000","Regular","No","London Extreme","full"
"Virtual1","http://www.virtual1.co.uk/","47474","Open","195.66.224.109","2001:7f8:4::b972:1","4c96.1499.07c0","Telehouse North","edge1-thn xe-4/3/3","10G","10000","Regular","No","London Juniper","full"
"Virtual1","http://www.virtual1.co.uk/","47474","Open","195.66.224.109","2001:7f8:4::b972:1","4c96.1499.07c0","Telehouse North","edge1-thn xe-3/1/1","10G","10000","Regular","No","London Juniper","full"
"Vision247 Ltd","http://www.vision247.tv","43323","Open","195.66.225.62","2001:7f8:4::a93b:1","6c9c.ed2c.79c2","Telehouse North","edge3-thn ge-7/0/0","1000","1000","Regular","No","London Juniper","full"
"Vision247 Ltd","http://www.vision247.tv","43323","Open","195.66.225.62","2001:7f8:4::a93b:1","6c9c.ed2c.79c2","Telehouse North","edge3-thn ge-7/2/9","1000","1000","Regular","No","London Juniper","full"
"VMHaus Enterprise","http://www.vmhaus.com/","136620","Open","195.66.227.100","2001:7f8:4::2:15ac:1","0cc4.7a8f.6a77","Telehouse North","edge2-thn VLAN: 3004","ConneXions","1000","ConneXions","No","London Juniper","full"
"Vodacom Pty Ltd","http://www.vodacom.co.za","36994","Selective","195.66.226.240","2001:7f8:4::9082:1","f4cf.e293.ce02","Telehouse North","edge4-thn xe-3/0/0","10G","10000","Regular","No","London Juniper","full"
"Vodacom Pty Ltd","http://www.vodacom.co.za","36994","Selective","195.66.226.240","2001:7f8:4::9082:1","f4cf.e293.ce02","Telehouse North","edge4-thn xe-3/0/1","10G","10000","Regular","No","London Juniper","full"
"Vodacom Pty Ltd","http://www.vodacom.co.za","36994","Selective","195.66.238.240","2001:7f8:4:1::9082:1","f4cf.e294.52fa","Telehouse North","switch65 2/21","10G","10000","Regular","No","London Extreme","full"
"Vodafone Iceland Fjarskipti hf","http://vodafone.is","12969","Restrictive","195.66.226.232","2001:7f8:4::32a9:1","0015.f907.8900","Telehouse North","edge2-thn xe-3/0/1","10G","10000","Regular","No","London Juniper","full"
"Vodafone Iceland Fjarskipti hf","http://vodafone.is","12969","Restrictive","195.66.238.232","2001:7f8:4:1::32a9:1","0015.f907.8900","Telehouse North","switch31 0/30","1000","1000","Regular","No","London Extreme","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.28","","70e4.2207.78f3","Telecity Harbour exchange 8 - 9","edge4-tch xe-4/3/2","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.62","","70e4.2207.9c2b","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-7/0/0","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","1273","Selective","195.66.224.182","2001:7f8:4::4f9:1","0019.e2ba.da41","Telehouse East","edge3-the xe-2/3/1","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.28","","70e4.2207.78f3","Telecity Harbour exchange 8 - 9","edge4-tch xe-5/0/1","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","2529","Open","195.66.236.12","2001:7f8:4:1::9e1:1","28c0.da00.bfc5","Telehouse North","switch65 2/22","10G","10000","Regular","No","London Extreme","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.62","","70e4.2207.9c2b","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-2/3/1","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.62","","70e4.2207.9c2b","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-3/3/3","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.239.62","","70e4.2207.9c2a","Equinix LD4/LD5 (Slough)","switch52 3/45","10G","10000","Regular","No","London Extreme","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.239.62","","70e4.2207.9c2a","Equinix LD4/LD5 (Slough)","switch52 3/46","10G","10000","Regular","No","London Extreme","full"
"Vodafone Limited","https://www.vodafone.co.uk/","1273","Selective","195.66.244.29","2001:7f8:4:2::4f9:1","54e0.32c7.4853","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/14","10G","10000","Regular","No","IXManchester","full"
"Vodafone Limited","https://www.vodafone.co.uk/","2529","Open","195.66.224.12","2001:7f8:4::9e1:1","28c0.da00.ffc3","Telehouse North","edge4-thn xe-2/0/2","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","2529","Open","195.66.224.12","2001:7f8:4::9e1:1","28c0.da00.ffc3","Telehouse North","edge4-thn xe-3/0/3","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.244.87","","70e4.2207.c973","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/21","10G","10000","Regular","No","IXManchester","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.62","","70e4.2207.9c2b","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-2/3/0","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","1273","Selective","195.66.236.182","2001:7f8:4:1::4f9:1","2c6b.f5d6.2fc0","Telehouse North","switch65 2/27","10G","10000","Regular","No","London Extreme","full"
"Vodafone Limited","https://www.vodafone.co.uk/","2529","Open","195.66.236.12","2001:7f8:4:1::9e1:1","28c0.da00.bfc5","Telehouse North","switch65 2/28","10G","10000","Regular","No","London Extreme","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.28","","70e4.2207.78f3","Telecity Harbour exchange 8 - 9","edge4-tch xe-4/2/0","10G","10000","Regular","No","London Juniper","full"
"Vodafone Limited","https://www.vodafone.co.uk/","5378","Open","195.66.227.28","","70e4.2207.78f3","Telecity Harbour exchange 8 - 9","edge4-tch xe-3/1/6","10G","10000","Regular","No","London Juniper","full"
"Voiceflex Ltd","http://www.fsys.co.uk","24594","Open","195.66.237.83","2001:7f8:4:1::6012:1","80e0.1def.2241","Telehouse North","switch33 16","1000","1000","Regular","No","London Extreme","full"
"Voiceflex Ltd","http://www.fsys.co.uk","24594","Open","195.66.225.108","2001:7f8:4::6012:2","a46c.2af8.0905","Telecity Harbour exchange 8 - 9","edge1-tch ge-4/0/3","1000","1000","Regular","No","London Juniper","full"
"Voiceflex Ltd","http://www.fsys.co.uk","24594","Open","195.66.225.83","2001:7f8:4::6012:1","188b.9d6f.b005","Telehouse North","edge3-thn ge-7/1/8","1000","1000","Regular","No","London Juniper","full"
"VoiceHost Ltd","http://www.voicehost.co.uk","31472","Open","195.66.225.165","2001:7f8:4::7af0:1","54a2.7453.91c0","Telehouse West","edge1-thw ge-8/0/6","1000","1000","Regular","No","London Juniper","full"
"VoiceHost Ltd","http://www.voicehost.co.uk","31472","Open","195.66.237.165","2001:7f8:4:1::7af0:1","78ba.f9ec.4305","Telehouse North","switch31 0/17","1000","1000","Regular","No","London Extreme","full"
"VoiceHost Ltd","http://www.voicehost.co.uk","31472","Open","195.66.225.165","2001:7f8:4::7af0:1","54a2.7453.91c0","Telehouse West","edge1-thw ge-8/1/8","1000","1000","Regular","No","London Juniper","full"
"Voicenet Solutions Ltd","http://www.voicenet-solutions.com","44965","Open","195.66.238.77","","609c.9f58.370a","Interxion LON1","switch53 8","1000","1000","Regular","No","London Extreme","full"
"Voicenet Solutions Ltd","http://www.voicenet-solutions.com","44965","Open","195.66.226.77","","609c.9f58.760a","Interxion LON2","edge1-in2 ge-4/1/0","1000","1000","Regular","No","London Juniper","full"
"Voicenet Solutions Ltd","http://www.voicenet-solutions.com","41769","No data","195.66.237.127","","4c96.14e4.0678","Telehouse North","switch34 8","1000T","1000","Regular","No","London Extreme","full"
"Voicenet Solutions Ltd","http://www.voicenet-solutions.com","41769","No data","195.66.225.127","","4c96.14e4.0675","Telehouse North","edge1-thn ge-9/1/8","100T","100","Regular","No","London Juniper","full"
"VoIP Unlimited","http://www.voip-unlimited.net","42004","Open","195.66.236.45","2001:7f8:4:1::a414:1","503d.e5b0.4100","Telehouse West","switch48 5","1000","1000","Regular","No","London Extreme","full"
"VoIP Unlimited","http://www.voip-unlimited.net","42004","Open","195.66.224.194","2001:7f8:4::a414:2","001d.7173.dac0","Telecity Harbour exchange 8 - 9","edge1-tch ge-4/1/1","1000","1000","Regular","No","London Juniper","full"
"VoIP Unlimited","http://www.voip-unlimited.net","42004","Open","195.66.224.45","2001:7f8:4::a414:1","503d.e5b0.4100","Telehouse West","edge1-thw ge-8/0/7","1000","1000","Regular","No","London Juniper","full"
"VoIP Unlimited","http://www.voip-unlimited.net","42004","Open","195.66.224.45","2001:7f8:4::a414:1","503d.e5b0.4100","Telehouse West","edge1-thw ge-8/1/5","1000","1000","Regular","No","London Juniper","full"
"Vooservers Limited","http://www.vooservers.com/","62217","Open","195.66.224.234","2001:7f8:4::f309:1","4055.39bf.a700","Telehouse North","edge1-thn VLAN: 398","ConneXions","1000","ConneXions","No","London Juniper","full"
"Vorboss Limited","http://www.vorboss.com","25160","Open","195.66.225.216","2001:7f8:4::6248:1","748e.f8a3.4b74","Telehouse North","edge2-thn xe-5/1/1","10G","10000","Regular","No","London Juniper","full"
"Vostron Limited","http://www.vostron.com","41695","Open","195.66.226.74","2001:7f8:4::a2df:1","5c5e.ab00.d1c1","Telehouse East","edge1-the ge-8/0/2","1000","1000","Regular","No","London Juniper","full"
"Voxility","https://www.voxility.com/","3223","Selective","195.66.226.180","2001:7f8:4::c97:1","649e.f3aa.8fbf","Telehouse North","edge2-thn xe-5/3/0","10G","10000","Regular","No","London Juniper","full"
"Voxility","https://www.voxility.com/","3223","Selective","195.66.226.180","2001:7f8:4::c97:1","649e.f3aa.8fbf","Telehouse North","edge2-thn xe-5/2/0","10G","10000","Regular","No","London Juniper","full"
"VTSL Limited","http://www.vtsl.net","49415","Selective","195.66.238.165","","0cc4.7aeb.5d84","Interxion LON1","switch53 16","1000","1000","Regular","No","London Extreme","full"
"VTSL Limited","http://www.vtsl.net","49415","Selective","195.66.226.165","","0cc4.7aeb.57fc","Telecity Harbour exchange 8 - 9","edge1-tch ge-4/1/0","1000","1000","Regular","No","London Juniper","full"
"VTX Services","http://www.vtx-telecom.ch/","12350","Open","195.66.225.129","2001:7f8:4::303e:1","0027.0dad.8160","Telehouse North","edge5-thn VLAN: 815","ConneXions","1000","ConneXions","No","London Juniper","full"
"VueTel Italia","http://www.vuetelitalia.it","200507","Open","195.66.227.38","","b4a4.e392.6890","Telehouse North","edge4-thn ge-7/1/4","1000","1000","Regular","No","London Juniper","full"
"VueTel Italia","http://www.vuetelitalia.it","200507","Open","195.66.239.38","","b4a4.e392.6891","Telehouse North","switch34 49","1000","1000","Regular","No","London Extreme","full"
"vXtream","","29668","Open","195.66.224.105","","4403.a7a2.1a20","Telehouse North","edge4-thn xe-9/0/1","10G","10000","Regular","No","London Juniper","full"
"Wananchi","http://www.zuku.co.ke","15399","Open","195.66.237.89","","0024.976a.7150","Telehouse East","switch35 19","1000","1000","Regular","No","London Extreme","full"
"Wananchi","http://www.zuku.co.ke","15399","Open","195.66.225.89","","0024.976a.7150","Telehouse East","edge2-the xe-5/3/3","10G","10000","Regular","No","London Juniper","full"
"WAPOP Africa Interconnect Exchange SLU","http://afr-ix.com/","No IP (Reseller Port)","No data","","","","Telehouse North","switch33 2","1000","1000","Reseller","No","London Extreme","<a href="/join/connexions/index.html">ConneXions</a>,full"
"WAPOP Africa Interconnect Exchange SLU","http://afr-ix.com/","60171","Selective","195.66.226.123","2001:7f8:4::eb0b:1","00c1.6437.8053","Telehouse North","edge3-thn xe-2/0/1","10G","10000","Regular","No","London Juniper","<a href="/join/connexions/index.html">ConneXions</a>,full"
"Watershed Arts Trust","http://www.watershed.co.uk/","201261","No data","195.66.228.12","2001:7f8:4:4::3:122d:1","288a.1c74.2ab9","BT Stadium House (Cardiff)","edge2-bts.car1 VLAN: 53","ConneXions","1000","ConneXions","No","IXCardiff","full"
"WaveCrest UK Ltd","http://www.wavecrest.eu","34407","Open","195.66.226.50","","cc4e.2491.2100","Telehouse North","edge1-thn VLAN: 2","ConneXions","1000","ConneXions","No","London Juniper","full"
"Wavenet Limited","http://www.wavenetuk.com","21267","Selective","195.66.244.49","","d824.bd91.3380","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 VLAN: 2184","ConneXions","1000","ConneXions","No","IXManchester","full"
"Wavenet Limited","http://www.wavenetuk.com","21267","Selective","195.66.226.37","","5087.8947.fa41","Telehouse East","edge2-the ge-7/1/2","1000","1000","Regular","No","London Juniper","full"
"Wavenet Limited","http://www.wavenetuk.com","21267","Selective","195.66.238.37","","0013.5f96.5800","Telehouse East","switch35 29","1000","1000","Regular","No","London Extreme","full"
"Wavenet Limited","http://www.wavenetuk.com","21267","Selective","195.66.226.37","","5087.8947.fa41","Telehouse East","edge2-the ge-7/0/6","1000","1000","Regular","No","London Juniper","full"
"Wavenet Limited","http://www.wavenetuk.com","21267","Selective","195.66.238.37","","0013.5f96.5800","Telehouse East","switch35 12","1000","1000","Regular","No","London Extreme","full"
